date,month,year,city,latitude,longitude,customer_id,gender,customer_type,payment_method,hardware's_name,hardware's_category,cost_per_item,price_per_item,profit_per_item,order_quantity,order_price,order_profit
3/7/2023,March,2023,Palangkaraya,-2.2078,113.9115,cust - 1596,Female,Subscriber,M-Banking,HDD 4 TB,Memory Hardware,1512000,1738800,226800,2,3477600,453600
1/13/2022,January,2022,Palangkaraya,-2.2078,113.9115,cust - 1881,Female,Normal,Credit Card,HDD 500 GB,Memory Hardware,448000,515200,67200,6,3091200,403200
6/15/2023,June,2023,Palangkaraya,-2.2078,113.9115,cust - 0370,Male,Subscriber,E-Wallet,HDD 500 GB,Memory Hardware,448000,515200,67200,4,2060800,268800
2/18/2022,February,2022,Palangkaraya,-2.2078,113.9115,cust - 0114,Male,Normal,M-Banking,HDD 500 GB,Memory Hardware,448000,515200,67200,6,3091200,403200
3/9/2022,March,2022,Palangkaraya,-2.2078,113.9115,cust - 1273,Male,Subscriber,M-Banking,HDD 500 GB,Memory Hardware,448000,515200,67200,5,2576000,336000
8/29/2023,August,2023,Palangkaraya,-2.2078,113.9115,cust - 1979,Female,Subscriber,M-Banking,HDD 500 GB,Memory Hardware,448000,515200,67200,6,3091200,403200
3/3/2022,March,2022,Palangkaraya,-2.2078,113.9115,cust - 2727,Male,Normal,Cash,Headphone,I-O Hardware,218000,250700,32700,5,1253500,163500
4/13/2022,April,2022,Palangkaraya,-2.2078,113.9115,cust - 0108,Male,Subscriber,Cash,Headphone,I-O Hardware,218000,250700,32700,6,1504200,196200
4/19/2023,April,2023,Palangkaraya,-2.2078,113.9115,cust - 2194,Female,Normal,Cash,Headphone,I-O Hardware,218000,250700,32700,6,1504200,196200
10/25/2022,October,2022,Palangkaraya,-2.2078,113.9115,cust - 1847,Female,Normal,Credit Card,Headphone,I-O Hardware,218000,250700,32700,3,752100,98100
2/20/2022,February,2022,Palangkaraya,-2.2078,113.9115,cust - 2061,Male,Subscriber,Cash,Headphone,I-O Hardware,218000,250700,32700,7,1754900,228900
3/2/2022,March,2022,Palangkaraya,-2.2078,113.9115,cust - 2825,Male,Normal,Cash,Headphone,I-O Hardware,218000,250700,32700,7,1754900,228900
4/13/2022,April,2022,Palangkaraya,-2.2078,113.9115,cust - 0075,Male,Normal,Cash,Headphone,I-O Hardware,218000,250700,32700,3,752100,98100
3/6/2023,March,2023,Palangkaraya,-2.2078,113.9115,cust - 2715,Female,Subscriber,E-Wallet,Headphone,I-O Hardware,218000,250700,32700,4,1002800,130800
4/17/2022,April,2022,Palangkaraya,-2.2078,113.9115,cust - 2893,Female,Subscriber,M-Banking,Headphone,I-O Hardware,218000,250700,32700,7,1754900,228900
8/19/2022,August,2022,Palangkaraya,-2.2078,113.9115,cust - 0107,Male,Normal,M-Banking,Headphone,I-O Hardware,218000,250700,32700,3,752100,98100
3/3/2022,March,2022,Palangkaraya,-2.2078,113.9115,cust - 1361,Female,Normal,Cash,Keyboard Mechanical,I-O Hardware,230000,264500,34500,4,1058000,138000
3/9/2022,March,2022,Palangkaraya,-2.2078,113.9115,cust - 2741,Female,Subscriber,Cash,Keyboard Mechanical,I-O Hardware,230000,264500,34500,7,1851500,241500
11/3/2022,November,2022,Palangkaraya,-2.2078,113.9115,cust - 0035,Male,Subscriber,Cash,Keyboard Mechanical,I-O Hardware,230000,264500,34500,6,1587000,207000
3/12/2023,March,2023,Palangkaraya,-2.2078,113.9115,cust - 1539,Female,Subscriber,Cash,Keyboard Mechanical,I-O Hardware,230000,264500,34500,7,1851500,241500
7/24/2022,July,2022,Palangkaraya,-2.2078,113.9115,cust - 3018,Female,Subscriber,Cash,Keyboard Mechanical,I-O Hardware,230000,264500,34500,5,1322500,172500
3/13/2023,March,2023,Palangkaraya,-2.2078,113.9115,cust - 1980,Female,Normal,Cash,Keyboard Mechanical,I-O Hardware,230000,264500,34500,2,529000,69000
3/20/2023,March,2023,Palangkaraya,-2.2078,113.9115,cust - 1902,Male,Normal,Cash,Keyboard Mechanical,I-O Hardware,230000,264500,34500,5,1322500,172500
10/29/2022,October,2022,Palangkaraya,-2.2078,113.9115,cust - 2404,Male,Subscriber,Credit Card,Keyboard Mechanical,I-O Hardware,230000,264500,34500,3,793500,103500
7/15/2022,July,2022,Palangkaraya,-2.2078,113.9115,cust - 0395,Male,Subscriber,E-Wallet,Keyboard Mechanical,I-O Hardware,230000,264500,34500,6,1587000,207000
12/26/2022,December,2022,Palangkaraya,-2.2078,113.9115,cust - 2185,Female,Normal,E-Wallet,Keyboard Mechanical,I-O Hardware,230000,264500,34500,2,529000,69000
4/17/2022,April,2022,Palangkaraya,-2.2078,113.9115,cust - 2033,Male,Subscriber,M-Banking,Keyboard Mechanical,I-O Hardware,230000,264500,34500,7,1851500,241500
7/22/2022,July,2022,Palangkaraya,-2.2078,113.9115,cust - 2428,Male,Subscriber,Cash,Keyboard Membrane,I-O Hardware,69000,79350,10350,7,555450,72450
2/1/2022,February,2022,Palangkaraya,-2.2078,113.9115,cust - 2568,Female,Normal,Credit Card,Keyboard Membrane,I-O Hardware,69000,79350,10350,2,158700,20700
6/5/2023,June,2023,Palangkaraya,-2.2078,113.9115,cust - 2053,Female,Subscriber,E-Wallet,Keyboard Membrane,I-O Hardware,69000,79350,10350,7,555450,72450
2/21/2022,February,2022,Palangkaraya,-2.2078,113.9115,cust - 1174,Female,Normal,Cash,Keyboard Membrane,I-O Hardware,69000,79350,10350,3,238050,31050
1/28/2023,January,2023,Palangkaraya,-2.2078,113.9115,cust - 2800,Female,Subscriber,Cash,Keyboard Membrane,I-O Hardware,69000,79350,10350,5,396750,51750
5/27/2023,May,2023,Palangkaraya,-2.2078,113.9115,cust - 0589,Male,Normal,Cash,Keyboard Membrane,I-O Hardware,69000,79350,10350,4,317400,41400
1/28/2022,January,2022,Palangkaraya,-2.2078,113.9115,cust - 2052,Female,Subscriber,Credit Card,Keyboard Membrane,I-O Hardware,69000,79350,10350,2,158700,20700
4/10/2023,April,2023,Palangkaraya,-2.2078,113.9115,cust - 0481,Male,Subscriber,Credit Card,Keyboard Membrane,I-O Hardware,69000,79350,10350,2,158700,20700
3/27/2022,March,2022,Palangkaraya,-2.2078,113.9115,cust - 0052,Male,Subscriber,E-Wallet,Keyboard Membrane,I-O Hardware,69000,79350,10350,7,555450,72450
1/20/2023,January,2023,Palangkaraya,-2.2078,113.9115,cust - 2648,Female,Subscriber,E-Wallet,Keyboard Membrane,I-O Hardware,69000,79350,10350,7,555450,72450
2/10/2022,February,2022,Palangkaraya,-2.2078,113.9115,cust - 3013,Female,Normal,M-Banking,Keyboard Membrane,I-O Hardware,69000,79350,10350,5,396750,51750
1/17/2022,January,2022,Palangkaraya,-2.2078,113.9115,cust - 0571,Male,Normal,Credit Card,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,4,7212800,940800
12/15/2022,December,2022,Palangkaraya,-2.2078,113.9115,cust - 1071,Male,Subscriber,Credit Card,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,3,5409600,705600
12/25/2022,December,2022,Palangkaraya,-2.2078,113.9115,cust - 1410,Female,Normal,E-Wallet,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,3,5409600,705600
7/23/2023,July,2023,Palangkaraya,-2.2078,113.9115,cust - 1930,Female,Normal,M-Banking,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,4,7212800,940800
8/22/2023,August,2023,Palangkaraya,-2.2078,113.9115,cust - 2036,Male,Subscriber,E-Wallet,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,2,6633200,865200
10/26/2022,October,2022,Palangkaraya,-2.2078,113.9115,cust - 2684,Female,Subscriber,Cash,LED Monitor 32 Inch,I-O Hardware,4214000,4846100,632100,7,33922700,4424700
8/15/2023,August,2023,Palangkaraya,-2.2078,113.9115,cust - 0827,Male,Subscriber,Cash,LED Monitor 32 Inch,I-O Hardware,4214000,4846100,632100,5,24230500,3160500
11/25/2022,November,2022,Palangkaraya,-2.2078,113.9115,cust - 0275,Male,Normal,Credit Card,LED Monitor 32 Inch,I-O Hardware,4214000,4846100,632100,7,33922700,4424700
4/8/2022,April,2022,Palangkaraya,-2.2078,113.9115,cust - 0403,Male,Subscriber,E-Wallet,LED Monitor 32 Inch,I-O Hardware,4214000,4846100,632100,7,33922700,4424700
4/11/2022,April,2022,Palangkaraya,-2.2078,113.9115,cust - 0326,Female,Subscriber,E-Wallet,LED Monitor 32 Inch,I-O Hardware,4214000,4846100,632100,3,14538300,1896300
1/23/2023,January,2023,Palangkaraya,-2.2078,113.9115,cust - 1690,Male,Normal,E-Wallet,LED Monitor 32 Inch,I-O Hardware,4214000,4846100,632100,6,29076600,3792600
5/28/2023,May,2023,Palangkaraya,-2.2078,113.9115,cust - 1834,Male,Subscriber,E-Wallet,LED Monitor 32 Inch,I-O Hardware,4214000,4846100,632100,5,24230500,3160500
2/16/2022,February,2022,Palangkaraya,-2.2078,113.9115,cust - 1240,Male,Subscriber,M-Banking,LED Monitor 32 Inch,I-O Hardware,4214000,4846100,632100,2,9692200,1264200
2/26/2022,February,2022,Palangkaraya,-2.2078,113.9115,cust - 2239,Female,Subscriber,M-Banking,LED Monitor 32 Inch,I-O Hardware,4214000,4846100,632100,3,14538300,1896300
3/16/2022,March,2022,Palangkaraya,-2.2078,113.9115,cust - 2813,Female,Subscriber,M-Banking,LED Monitor 32 Inch,I-O Hardware,4214000,4846100,632100,4,19384400,2528400
4/6/2022,April,2022,Palangkaraya,-2.2078,113.9115,cust - 1280,Male,Subscriber,M-Banking,LED Monitor 32 Inch,I-O Hardware,4214000,4846100,632100,2,9692200,1264200
8/30/2022,August,2022,Palangkaraya,-2.2078,113.9115,cust - 0548,Male,Subscriber,M-Banking,LED Monitor 32 Inch,I-O Hardware,4214000,4846100,632100,6,29076600,3792600
2/27/2023,February,2023,Palangkaraya,-2.2078,113.9115,cust - 0153,Male,Subscriber,M-Banking,LED Monitor 32 Inch,I-O Hardware,4214000,4846100,632100,7,33922700,4424700
8/9/2023,August,2023,Palangkaraya,-2.2078,113.9115,cust - 1537,Male,Normal,M-Banking,LED Monitor 32 Inch,I-O Hardware,4214000,4846100,632100,3,14538300,1896300
1/20/2022,January,2022,Palangkaraya,-2.2078,113.9115,cust - 1788,Male,Normal,Cash,Mouse (Wired),I-O Hardware,45000,51750,6750,5,258750,33750
8/13/2022,August,2022,Palangkaraya,-2.2078,113.9115,cust - 2970,Male,Normal,E-Wallet,Mouse (Wired),I-O Hardware,45000,51750,6750,7,362250,47250
1/8/2022,January,2022,Palangkaraya,-2.2078,113.9115,cust - 0856,Male,Subscriber,Cash,Mouse (Wired),I-O Hardware,45000,51750,6750,6,310500,40500
3/9/2022,March,2022,Palangkaraya,-2.2078,113.9115,cust - 0058,Male,Subscriber,Cash,Mouse (Wired),I-O Hardware,45000,51750,6750,3,155250,20250
8/8/2023,August,2023,Palangkaraya,-2.2078,113.9115,cust - 1447,Female,Subscriber,Cash,Mouse (Wired),I-O Hardware,45000,51750,6750,2,103500,13500
3/11/2023,March,2023,Palangkaraya,-2.2078,113.9115,cust - 0128,Male,Normal,E-Wallet,Mouse (Wired),I-O Hardware,45000,51750,6750,4,207000,27000
6/10/2023,June,2023,Palangkaraya,-2.2078,113.9115,cust - 0741,Male,Subscriber,E-Wallet,Mouse (Wired),I-O Hardware,45000,51750,6750,5,258750,33750
4/13/2022,April,2022,Palangkaraya,-2.2078,113.9115,cust - 1785,Female,Subscriber,M-Banking,Mouse (Wired),I-O Hardware,45000,51750,6750,4,207000,27000
1/14/2023,January,2023,Palangkaraya,-2.2078,113.9115,cust - 2813,Female,Subscriber,M-Banking,Mouse (Wired),I-O Hardware,45000,51750,6750,4,207000,27000
10/26/2022,October,2022,Palangkaraya,-2.2078,113.9115,cust - 0700,Male,Normal,Cash,Mouse (Wireless),I-O Hardware,122000,140300,18300,4,561200,73200
3/27/2023,March,2023,Palangkaraya,-2.2078,113.9115,cust - 2692,Male,Normal,E-Wallet,Mouse (Wireless),I-O Hardware,122000,140300,18300,5,701500,91500
11/11/2022,November,2022,Palangkaraya,-2.2078,113.9115,cust - 1288,Male,Subscriber,E-Wallet,Mouse (Wireless),I-O Hardware,122000,140300,18300,2,280600,36600
12/14/2022,December,2022,Palangkaraya,-2.2078,113.9115,cust - 2612,Male,Normal,E-Wallet,Mouse (Wireless),I-O Hardware,122000,140300,18300,4,561200,73200
1/13/2022,January,2022,Palangkaraya,-2.2078,113.9115,cust - 2988,Male,Normal,M-Banking,Mouse (Wireless),I-O Hardware,122000,140300,18300,7,982100,128100
8/25/2022,August,2022,Palangkaraya,-2.2078,113.9115,cust - 0498,Male,Normal,M-Banking,Mouse (Wireless),I-O Hardware,122000,140300,18300,4,561200,73200
3/15/2023,March,2023,Palangkaraya,-2.2078,113.9115,cust - 0786,Male,Normal,E-Wallet,Power Supply Unit (1000 W),Safety Hardware,1396000,1605400,209400,3,4816200,628200
3/16/2022,March,2022,Palangkaraya,-2.2078,113.9115,cust - 2527,Female,Subscriber,M-Banking,Power Supply Unit (1000 W),Safety Hardware,1396000,1605400,209400,3,4816200,628200
1/23/2022,January,2022,Palangkaraya,-2.2078,113.9115,cust - 0591,Male,Normal,Credit Card,Power Supply Unit (500 W),Safety Hardware,570000,655500,85500,3,1966500,256500
2/3/2022,February,2022,Palangkaraya,-2.2078,113.9115,cust - 1733,Female,Normal,E-Wallet,Power Supply Unit (500 W),Safety Hardware,570000,655500,85500,3,1966500,256500
4/3/2023,April,2023,Palangkaraya,-2.2078,113.9115,cust - 1013,Male,Subscriber,Cash,Power Supply Unit (1000 W),Safety Hardware,1396000,1605400,209400,2,3210800,418800
10/31/2022,October,2022,Palangkaraya,-2.2078,113.9115,cust - 1891,Male,Subscriber,E-Wallet,Power Supply Unit (1000 W),Safety Hardware,1396000,1605400,209400,2,3210800,418800
5/22/2023,May,2023,Palangkaraya,-2.2078,113.9115,cust - 0462,Male,Subscriber,E-Wallet,Power Supply Unit (500 W),Safety Hardware,570000,655500,85500,2,1311000,171000
4/19/2022,April,2022,Palangkaraya,-2.2078,113.9115,cust - 2228,Female,Subscriber,M-Banking,Power Supply Unit (500 W),Safety Hardware,570000,655500,85500,2,1311000,171000
3/28/2023,March,2023,Palangkaraya,-2.2078,113.9115,cust - 1796,Male,Normal,Cash,Power Supply Unit (1000 W),Safety Hardware,1396000,1605400,209400,1,1605400,209400
7/17/2023,July,2023,Palangkaraya,-2.2078,113.9115,cust - 1344,Female,Normal,Cash,Power Supply Unit (1000 W),Safety Hardware,1396000,1605400,209400,1,1605400,209400
1/27/2022,January,2022,Palangkaraya,-2.2078,113.9115,cust - 2570,Female,Normal,M-Banking,Power Supply Unit (1000 W),Safety Hardware,1396000,1605400,209400,3,4816200,628200
8/18/2022,August,2022,Palangkaraya,-2.2078,113.9115,cust - 2038,Male,Normal,Cash,Power Supply Unit (500 W),Safety Hardware,570000,655500,85500,3,1966500,256500
2/15/2023,February,2023,Palangkaraya,-2.2078,113.9115,cust - 2401,Male,Subscriber,M-Banking,Power Supply Unit (500 W),Safety Hardware,570000,655500,85500,3,1966500,256500
8/6/2023,August,2023,Palangkaraya,-2.2078,113.9115,cust - 2353,Male,Normal,E-Wallet,Power Supply Unit (1000 W),Safety Hardware,1396000,1605400,209400,3,4816200,628200
7/9/2023,July,2023,Palangkaraya,-2.2078,113.9115,cust - 2898,Male,Normal,Cash,Power Supply Unit (500 W),Safety Hardware,570000,655500,85500,2,1311000,171000
7/27/2022,July,2022,Palangkaraya,-2.2078,113.9115,cust - 1499,Female,Normal,E-Wallet,Power Supply Unit (500 W),Safety Hardware,570000,655500,85500,2,1311000,171000
2/13/2023,February,2023,Palangkaraya,-2.2078,113.9115,cust - 2471,Female,Normal,E-Wallet,Power Supply Unit (500 W),Safety Hardware,570000,655500,85500,2,1311000,171000
2/16/2022,February,2022,Palangkaraya,-2.2078,113.9115,cust - 1727,Female,Subscriber,Cash,Printer (Inkjet),I-O Hardware,652000,749800,97800,2,1499600,195600
2/20/2022,February,2022,Palangkaraya,-2.2078,113.9115,cust - 2029,Male,Normal,Cash,Printer (Inkjet),I-O Hardware,652000,749800,97800,7,5248600,684600
2/25/2022,February,2022,Palangkaraya,-2.2078,113.9115,cust - 1742,Male,Subscriber,Cash,Printer (Inkjet),I-O Hardware,652000,749800,97800,6,4498800,586800
3/21/2022,March,2022,Palangkaraya,-2.2078,113.9115,cust - 0329,Male,Subscriber,Cash,Printer (Inkjet),I-O Hardware,652000,749800,97800,5,3749000,489000
10/31/2022,October,2022,Palangkaraya,-2.2078,113.9115,cust - 2200,Female,Subscriber,Cash,Printer (Inkjet),I-O Hardware,652000,749800,97800,4,2999200,391200
1/21/2022,January,2022,Palangkaraya,-2.2078,113.9115,cust - 0470,Male,Normal,Credit Card,Printer (Inkjet),I-O Hardware,652000,749800,97800,4,2999200,391200
12/24/2022,December,2022,Palangkaraya,-2.2078,113.9115,cust - 0272,Male,Normal,Credit Card,Printer (Inkjet),I-O Hardware,652000,749800,97800,4,2999200,391200
7/29/2023,July,2023,Palangkaraya,-2.2078,113.9115,cust - 0514,Male,Normal,E-Wallet,Printer (Inkjet),I-O Hardware,652000,749800,97800,6,4498800,586800
6/2/2023,June,2023,Palangkaraya,-2.2078,113.9115,cust - 1977,Female,Normal,E-Wallet,Printer (Inkjet),I-O Hardware,652000,749800,97800,6,4498800,586800
8/15/2023,August,2023,Palangkaraya,-2.2078,113.9115,cust - 1707,Male,Normal,E-Wallet,Printer (Inkjet),I-O Hardware,652000,749800,97800,6,4498800,586800
4/2/2022,April,2022,Palangkaraya,-2.2078,113.9115,cust - 0383,Male,Normal,M-Banking,Printer (Inkjet),I-O Hardware,652000,749800,97800,4,2999200,391200
6/30/2023,June,2023,Palangkaraya,-2.2078,113.9115,cust - 2558,Female,Normal,M-Banking,Printer (Inkjet),I-O Hardware,652000,749800,97800,4,2999200,391200
3/3/2022,March,2022,Palangkaraya,-2.2078,113.9115,cust - 1329,Female,Normal,Cash,Printer (Laser),I-O Hardware,1108000,1274200,166200,4,5096800,664800
8/12/2022,August,2022,Palangkaraya,-2.2078,113.9115,cust - 2776,Male,Normal,Cash,Printer (Laser),I-O Hardware,1108000,1274200,166200,3,3822600,498600
10/24/2022,October,2022,Palangkaraya,-2.2078,113.9115,cust - 2512,Female,Normal,Cash,Printer (Laser),I-O Hardware,1108000,1274200,166200,2,2548400,332400
6/15/2023,June,2023,Palangkaraya,-2.2078,113.9115,cust - 0168,Male,Normal,Cash,Printer (Laser),I-O Hardware,1108000,1274200,166200,4,5096800,664800
8/28/2022,August,2022,Palangkaraya,-2.2078,113.9115,cust - 0021,Male,Subscriber,E-Wallet,Printer (Laser),I-O Hardware,1108000,1274200,166200,5,6371000,831000
4/24/2022,April,2022,Palangkaraya,-2.2078,113.9115,cust - 0306,Male,Normal,E-Wallet,Printer (Laser),I-O Hardware,1108000,1274200,166200,2,2548400,332400
7/21/2022,July,2022,Palangkaraya,-2.2078,113.9115,cust - 0704,Male,Normal,E-Wallet,Printer (Laser),I-O Hardware,1108000,1274200,166200,5,6371000,831000
1/10/2023,January,2023,Palangkaraya,-2.2078,113.9115,cust - 2749,Female,Subscriber,E-Wallet,Printer (Laser),I-O Hardware,1108000,1274200,166200,7,8919400,1163400
12/16/2022,December,2022,Palangkaraya,-2.2078,113.9115,cust - 1708,Female,Subscriber,M-Banking,Printer (Laser),I-O Hardware,1108000,1274200,166200,6,7645200,997200
4/7/2022,April,2022,Palangkaraya,-2.2078,113.9115,cust - 1188,Male,Normal,Cash,RAM 16 GB,Memory Hardware,1148000,1320200,172200,5,6601000,861000
1/5/2023,January,2023,Palangkaraya,-2.2078,113.9115,cust - 0625,Male,Subscriber,Cash,RAM 16 GB,Memory Hardware,1148000,1320200,172200,2,2640400,344400
4/11/2022,April,2022,Palangkaraya,-2.2078,113.9115,cust - 2026,Female,Normal,Cash,RAM 16 GB,Memory Hardware,1148000,1320200,172200,2,2640400,344400
3/18/2022,March,2022,Palangkaraya,-2.2078,113.9115,cust - 1964,Male,Subscriber,Credit Card,RAM 16 GB,Memory Hardware,1148000,1320200,172200,3,3960600,516600
3/2/2022,March,2022,Palangkaraya,-2.2078,113.9115,cust - 2454,Female,Subscriber,E-Wallet,RAM 16 GB,Memory Hardware,1148000,1320200,172200,3,3960600,516600
11/15/2022,November,2022,Palangkaraya,-2.2078,113.9115,cust - 2601,Female,Normal,E-Wallet,RAM 16 GB,Memory Hardware,1148000,1320200,172200,7,9241400,1205400
7/25/2023,July,2023,Palangkaraya,-2.2078,113.9115,cust - 0099,Female,Subscriber,E-Wallet,RAM 16 GB,Memory Hardware,1148000,1320200,172200,4,5280800,688800
2/16/2022,February,2022,Palangkaraya,-2.2078,113.9115,cust - 1566,Male,Subscriber,M-Banking,RAM 16 GB,Memory Hardware,1148000,1320200,172200,3,3960600,516600
2/19/2022,February,2022,Palangkaraya,-2.2078,113.9115,cust - 1695,Male,Subscriber,M-Banking,RAM 16 GB,Memory Hardware,1148000,1320200,172200,3,3960600,516600
11/27/2022,November,2022,Palangkaraya,-2.2078,113.9115,cust - 2474,Male,Subscriber,M-Banking,RAM 16 GB,Memory Hardware,1148000,1320200,172200,5,6601000,861000
12/15/2022,December,2022,Palangkaraya,-2.2078,113.9115,cust - 1883,Male,Subscriber,M-Banking,RAM 16 GB,Memory Hardware,1148000,1320200,172200,2,2640400,344400
7/19/2023,July,2023,Palangkaraya,-2.2078,113.9115,cust - 2876,Female,Normal,M-Banking,RAM 16 GB,Memory Hardware,1148000,1320200,172200,4,5280800,688800
1/5/2022,January,2022,Palangkaraya,-2.2078,113.9115,cust - 1777,Male,Normal,Cash,RAM 2 GB,Memory Hardware,266000,305900,39900,3,917700,119700
1/24/2022,January,2022,Palangkaraya,-2.2078,113.9115,cust - 1844,Male,Subscriber,Cash,RAM 2 GB,Memory Hardware,266000,305900,39900,7,2141300,279300
11/23/2022,November,2022,Palangkaraya,-2.2078,113.9115,cust - 1407,Male,Normal,Cash,RAM 2 GB,Memory Hardware,266000,305900,39900,2,611800,79800
3/4/2023,March,2023,Palangkaraya,-2.2078,113.9115,cust - 0823,Male,Subscriber,Cash,RAM 2 GB,Memory Hardware,266000,305900,39900,3,917700,119700
8/9/2023,August,2023,Palangkaraya,-2.2078,113.9115,cust - 2685,Female,Normal,Cash,RAM 2 GB,Memory Hardware,266000,305900,39900,5,1529500,199500
2/15/2023,February,2023,Palangkaraya,-2.2078,113.9115,cust - 2266,Male,Normal,Cash,RAM 2 GB,Memory Hardware,266000,305900,39900,2,611800,79800
3/29/2023,March,2023,Palangkaraya,-2.2078,113.9115,cust - 1684,Female,Normal,Cash,RAM 2 GB,Memory Hardware,266000,305900,39900,4,1223600,159600
12/30/2022,December,2022,Palangkaraya,-2.2078,113.9115,cust - 1596,Female,Subscriber,Credit Card,RAM 2 GB,Memory Hardware,266000,305900,39900,2,611800,79800
1/19/2023,January,2023,Palangkaraya,-2.2078,113.9115,cust - 2902,Female,Subscriber,Credit Card,RAM 2 GB,Memory Hardware,266000,305900,39900,2,611800,79800
2/16/2022,February,2022,Palangkaraya,-2.2078,113.9115,cust - 1835,Female,Subscriber,E-Wallet,RAM 2 GB,Memory Hardware,266000,305900,39900,2,611800,79800
12/19/2022,December,2022,Palangkaraya,-2.2078,113.9115,cust - 2267,Male,Normal,E-Wallet,RAM 2 GB,Memory Hardware,266000,305900,39900,7,2141300,279300
1/4/2022,January,2022,Palangkaraya,-2.2078,113.9115,cust - 0558,Male,Subscriber,M-Banking,RAM 2 GB,Memory Hardware,266000,305900,39900,5,1529500,199500
1/24/2022,January,2022,Palangkaraya,-2.2078,113.9115,cust - 1409,Male,Normal,Cash,RAM 32 GB,Memory Hardware,2352000,2704800,352800,4,10819200,1411200
1/8/2022,January,2022,Palangkaraya,-2.2078,113.9115,cust - 0573,Male,Normal,Credit Card,RAM 32 GB,Memory Hardware,2352000,2704800,352800,5,13524000,1764000
6/18/2023,June,2023,Palangkaraya,-2.2078,113.9115,cust - 1487,Male,Normal,E-Wallet,RAM 32 GB,Memory Hardware,2352000,2704800,352800,3,8114400,1058400
8/2/2023,August,2023,Palangkaraya,-2.2078,113.9115,cust - 0809,Male,Normal,E-Wallet,RAM 32 GB,Memory Hardware,2352000,2704800,352800,3,8114400,1058400
8/16/2022,August,2022,Palangkaraya,-2.2078,113.9115,cust - 1003,Female,Normal,M-Banking,RAM 32 GB,Memory Hardware,2352000,2704800,352800,4,10819200,1411200
3/15/2023,March,2023,Palangkaraya,-2.2078,113.9115,cust - 2457,Female,Subscriber,M-Banking,RAM 32 GB,Memory Hardware,2352000,2704800,352800,7,18933600,2469600
6/28/2023,June,2023,Palangkaraya,-2.2078,113.9115,cust - 2494,Female,Normal,M-Banking,RAM 32 GB,Memory Hardware,2352000,2704800,352800,2,5409600,705600
2/5/2022,February,2022,Palangkaraya,-2.2078,113.9115,cust - 0765,Male,Normal,Cash,RAM 4 GB,Memory Hardware,420000,483000,63000,3,1449000,189000
2/27/2022,February,2022,Palangkaraya,-2.2078,113.9115,cust - 2320,Male,Normal,Cash,RAM 4 GB,Memory Hardware,420000,483000,63000,3,1449000,189000
5/25/2023,May,2023,Palangkaraya,-2.2078,113.9115,cust - 0914,Female,Subscriber,Cash,RAM 4 GB,Memory Hardware,420000,483000,63000,3,1449000,189000
1/7/2022,January,2022,Palangkaraya,-2.2078,113.9115,cust - 1753,Female,Subscriber,Credit Card,RAM 4 GB,Memory Hardware,420000,483000,63000,3,1449000,189000
2/11/2022,February,2022,Palangkaraya,-2.2078,113.9115,cust - 0897,Male,Normal,Credit Card,RAM 4 GB,Memory Hardware,420000,483000,63000,4,1932000,252000
2/18/2022,February,2022,Palangkaraya,-2.2078,113.9115,cust - 1877,Female,Normal,Credit Card,RAM 4 GB,Memory Hardware,420000,483000,63000,3,1449000,189000
8/21/2023,August,2023,Palangkaraya,-2.2078,113.9115,cust - 0262,Male,Subscriber,E-Wallet,RAM 4 GB,Memory Hardware,420000,483000,63000,3,1449000,189000
3/24/2022,March,2022,Palangkaraya,-2.2078,113.9115,cust - 0889,Male,Normal,M-Banking,RAM 4 GB,Memory Hardware,420000,483000,63000,7,3381000,441000
2/18/2023,February,2023,Palangkaraya,-2.2078,113.9115,cust - 0228,Male,Normal,M-Banking,RAM 4 GB,Memory Hardware,420000,483000,63000,5,2415000,315000
2/22/2023,February,2023,Palangkaraya,-2.2078,113.9115,cust - 0677,Male,Normal,M-Banking,RAM 4 GB,Memory Hardware,420000,483000,63000,5,2415000,315000
4/13/2023,April,2023,Palangkaraya,-2.2078,113.9115,cust - 1332,Female,Normal,M-Banking,RAM 4 GB,Memory Hardware,420000,483000,63000,5,2415000,315000
12/7/2022,December,2022,Palangkaraya,-2.2078,113.9115,cust - 1285,Male,Subscriber,Cash,RAM 64 GB,Memory Hardware,4060000,4669000,609000,4,18676000,2436000
12/27/2022,December,2022,Palangkaraya,-2.2078,113.9115,cust - 2397,Female,Normal,Cash,RAM 64 GB,Memory Hardware,4060000,4669000,609000,6,28014000,3654000
3/31/2023,March,2023,Palangkaraya,-2.2078,113.9115,cust - 1331,Male,Subscriber,Credit Card,RAM 64 GB,Memory Hardware,4060000,4669000,609000,4,18676000,2436000
1/16/2022,January,2022,Palangkaraya,-2.2078,113.9115,cust - 1161,Female,Normal,E-Wallet,RAM 64 GB,Memory Hardware,4060000,4669000,609000,4,18676000,2436000
8/15/2022,August,2022,Palangkaraya,-2.2078,113.9115,cust - 1575,Male,Normal,E-Wallet,RAM 64 GB,Memory Hardware,4060000,4669000,609000,5,23345000,3045000
